"dateRep","cases","deaths","country","popData2019","cumulative_14d_cases"
"15/06/2020",407,9,"France",67012883,8.15813282
"14/06/2020",526,24,"France",67012883,7.93429526
"13/06/2020",726,28,"France",67012883,9.87720525
"12/6/2020",425,27,"France",67012883,9.68470495
"11/6/2020",545,23,"France",67012883,14.01223105
"10/6/2020",403,87,"France",67012883,13.48397442
"9/6/2020",211,54,"France",67012883,13.29445862
"8/6/2020",343,13,"France",67012883,13.51381942
"7/6/2020",579,31,"France",67012883,13.17358634
"6/6/2020",611,46,"France",67012883,12.66771346
"5/6/2020",767,44,"France",67012883,12.35732538
"4/6/2020",352,81,"France",67012883,11.68730496
"3/6/2020",-766,107,"France",67012883,11.78579349
"2/6/2020",338,31,"France",67012883,13.71079647
"1/6/2020",257,31,"France",67012883,13.94060303
"31/05/2020",1828,57,"France",67012883,13.73616473
"30/05/2020",597,52,"France",67012883,11.56344818
"29/05/2020",3325,66,"France",67012883,11.51271167
"28/05/2020",191,66,"France",67012883,7.4791589
"27/05/2020",276,98,"France",67012883,7.95071001
"26/05/2020",358,65,"France",67012883,8.59536218
"25/05/2020",115,35,"France",67012883,8.74160272
"24/05/2020",240,43,"France",67012883,8.88187425
"23/05/2020",403,74,"France",67012883,9.16987857
"22/05/2020",318,83,"France",67012883,9.52652641
"21/05/2020",418,110,"France",67012883,9.99061628
"20/05/2020",524,125,"France",67012883,15.60893896
"19/05/2020",492,186,"France",67012883,16.47444418
"18/05/2020",120,68,"France",67012883,16.59979321
"17/05/2020",372,88,"France",67012883,16.88033628
"16/05/2020",563,130,"France",67012883,17.51006594
"15/05/2020",622,351,"France",67012883,17.5712482
"14/05/2020",507,83,"France",67012883,18.34274165
"13/05/2020",708,348,"France",67012883,19.98421706
"12/5/2020",456,263,"France",67012883,20.51695045
"11/5/2020",209,70,"France",67012883,21.61972348
"10/5/2020",433,80,"France",67012883,21.99577057
"9/5/2020",642,243,"France",67012883,23.64321499
"8/5/2020",629,178,"France",67012883,25.33095017
"7/5/2020",4183,278,"France",67012883,26.85901456
"6/5/2020",1104,330,"France",67012883,23.34327267
"5/5/2020",576,306,"France",67012883,25.67566001
"4/5/2020",308,135,"France",67012883,27.87672931
"3/5/2020",794,166,"France",67012883,28.58853275
"2/5/2020",604,218,"France",67012883,31.23727717
"1/5/2020",1139,289,"France",67012883,30.94031934
"30/04/2020",1607,427,"France",67012883,33.18167941
"29/04/2020",1065,367,"France",67012883,34.7127283
"28/04/2020",1195,437,"France",67012883,41.32638197
"27/04/2020",461,242,"France",67012883,43.53192803
"26/04/2020",1537,369,"France",67012883,45.25100047
"25/04/2020",1773,389,"France",67012883,47.60427931
"24/04/2020",1653,516,"France",67012883,51.43787054
"23/04/2020",1827,544,"France",67012883,55.36696578
"22/04/2020",2667,531,"France",67012883,58.43204806
"21/04/2020",2051,547,"France",67012883,60.08844598
"20/04/2020",785,395,"France",67012883,62.86552393
"19/04/2020",2569,642,"France",67012883,64.48909234
"18/04/2020",405,761,"France",67012883,67.02293349
"17/04/2020",2641,753,"France",67012883,74.22751831
"16/04/2020",2633,1438,"France",67012883,73.44408686
"15/04/2020",5497,762,"France",67012883,76.76882071
"14/04/2020",2673,574,"France",67012883,79.87419374
"13/04/2020",1613,561,"France",67012883,82.41549614
"12/4/2020",3114,635,"France",67012883,83.88685501
"11/4/2020",4342,987,"France",67012883,86.12075383
"10/4/2020",4286,1341,"France",67012883,85.32538437
"9/4/2020",3881,541,"France",67012883,84.78220524
"8/4/2020",3777,1417,"France",67012883,83.36456738
"7/4/2020",3912,833,"France",67012883,81.37838212
"6/4/2020",1873,518,"France",67012883,81.2679556
"5/4/2020",4267,1053,"France",67012883,80.79938898
"4/4/2020",5233,2004,"France",67012883,77.18814306
"3/4/2020",2116,471,"France",67012883,71.79216569
"2/4/2020",4861,509,"France",67012883,71.41164185
"1/4/2020",7578,499,"France",67012883,66.25293229
"31/03/2020",4376,418,"France",67012883,56.58165759
"30/03/2020",2599,292,"France",67012883,51.85719289
"29/03/2020",4611,319,"France",67012883,49.35767351
"28/03/2020",3809,299,"France",67012883,43.72741283
"27/03/2020",3922,365,"France",67012883,39.21484769
"26/03/2020",2931,231,"France",67012883,34.25013068
"25/03/2020",2446,240,"France",67012883,30.61799326
"24/03/2020",3838,186,"France",67012883,27.52306598
"23/03/2020",1559,112,"France",67012883,22.22259263
"22/03/2020",1847,112,"France",67012883,20.50799695
"21/03/2020",1617,78,"France",67012883,17.90551229
"20/03/2020",1861,128,"France",67012883,15.776071
"19/03/2020",1404,69,"France",67012883,13.2049236
"18/03/2020",1097,27,"France",67012883,11.21873834
"17/03/2020",1210,21,"France",67012883,9.63247619
"16/03/2020",924,36,"France",67012883,7.89848125
"15/03/2020",838,12,"France",67012883,6.56440941
"14/03/2020",785,18,"France",67012883,5.37807036
"13/03/2020",595,13,"France",67012883,4.23500657
"12/3/2020",497,15,"France",67012883,3.37845486
"11/3/2020",372,3,"France",67012883,2.64128317
"10/3/2020",286,11,"France",67012883,2.08915053
"9/3/2020",410,9,"France",67012883,1.66236692
"8/3/2020",103,1,"France",67012883,1.05054427
"7/3/2020",190,2,"France",67012883,0.89684248
"6/3/2020",138,3,"France",67012883,0.61331491
"5/3/2020",73,0,"France",67012883,0.40738435
"4/3/2020",34,1,"France",67012883,0.29845008
"3/3/2020",48,1,"France",67012883,0.24771356
"2/3/2020",30,0,"France",67012883,0.17608554
"1/3/2020",43,0,"France",67012883,0.13281028
"29/02/2020",19,0,"France",67012883,0.06864352
"28/02/2020",21,0,"France",67012883,0.04029076
"27/02/2020",3,1,"France",67012883,0.0089535
"26/02/2020",2,0,"France",67012883,0.00447675
"25/02/2020",0,0,"France",67012883,0.00149225
"24/02/2020",0,0,"France",67012883,0.00149225
"23/02/2020",0,0,"France",67012883,0.00149225
"22/02/2020",0,0,"France",67012883,0.00149225
"21/02/2020",0,0,"France",67012883,0.0089535
"20/02/2020",0,0,"France",67012883,0.0089535
"19/02/2020",0,0,"France",67012883,0.0089535
"18/02/2020",0,0,"France",67012883,0.0089535
"17/02/2020",1,0,"France",67012883,0.0089535
"16/02/2020",0,0,"France",67012883,0.00746125
"15/02/2020",0,1,"France",67012883,0.00746125
"14/02/2020",0,0,"France",67012883,0.00746125
"13/02/2020",0,0,"France",67012883,0.0089535
"12/2/2020",0,0,"France",67012883,0.01044575
"11/2/2020",0,0,"France",67012883,0.011938
"10/2/2020",0,0,"France",67012883,0.011938
"9/2/2020",0,0,"France",67012883,0.011938
"8/2/2020",5,0,"France",67012883,0.011938
"7/2/2020",0,0,"France",67012883,0.0089535
"6/2/2020",0,0,"France",67012883,0.0089535
"5/2/2020",0,0,"France",67012883,0.0089535
"4/2/2020",0,0,"France",67012883,0.0089535
"3/2/2020",0,0,"France",67012883,0.0089535
"2/2/2020",0,0,"France",67012883,0.0089535
"1/2/2020",0,0,"France",67012883,0.0089535
"31/01/2020",1,0,"France",67012883,0.0089535
"30/01/2020",1,0,"France",67012883,0.00746125
"29/01/2020",1,0,"France",67012883,0.005969
"28/01/2020",0,0,"France",67012883,0.00447675
"27/01/2020",0,0,"France",67012883,0.00447675
"26/01/2020",0,0,"France",67012883,0.00447675
"25/01/2020",3,0,"France",67012883,0.00447675
"24/01/2020",0,0,"France",67012883,0
"23/01/2020",0,0,"France",67012883,0
"22/01/2020",0,0,"France",67012883,0
"21/01/2020",0,0,"France",67012883,0
"20/01/2020",0,0,"France",67012883,0
"19/01/2020",0,0,"France",67012883,0
"18/01/2020",0,0,"France",67012883,0
"17/01/2020",0,0,"France",67012883,0
"16/01/2020",0,0,"France",67012883,0
"15/01/2020",0,0,"France",67012883,0
"14/01/2020",0,0,"France",67012883,0
"13/01/2020",0,0,"France",67012883,0
"12/1/2020",0,0,"France",67012883,NA
"11/1/2020",0,0,"France",67012883,NA
"10/1/2020",0,0,"France",67012883,NA
"9/1/2020",0,0,"France",67012883,NA
"8/1/2020",0,0,"France",67012883,NA
"7/1/2020",0,0,"France",67012883,NA
"6/1/2020",0,0,"France",67012883,NA
"5/1/2020",0,0,"France",67012883,NA
"4/1/2020",0,0,"France",67012883,NA
"3/1/2020",0,0,"France",67012883,NA
"2/1/2020",0,0,"France",67012883,NA
"1/1/2020",0,0,"France",67012883,NA
"31/12/2019",0,0,"France",67012883,NA
"7/12/2020",12332,147,"Germany",83019213,306.5808393
"6/12/2020",17767,255,"Germany",83019213,304.8125739
"5/12/2020",23318,483,"Germany",83019213,302.372175
"4/12/2020",23448,432,"Germany",83019213,301.9457677
"3/12/2020",22046,479,"Germany",83019213,302.1866758
"2/12/2020",17270,487,"Germany",83019213,302.864832
"1/12/2020",13604,388,"Germany",83019213,303.2153533
"30/11/2020",11169,125,"Germany",83019213,304.1970538
"29/11/2020",14611,158,"Germany",83019213,303.7814873
"28/11/2020",21695,379,"Germany",83019213,306.5952938
"27/11/2020",22806,426,"Germany",83019213,307.5179718
"26/11/2020",22268,389,"Germany",83019213,308.4045135
"25/11/2020",18633,410,"Germany",83019213,307.9202883
"24/11/2020",13554,249,"Germany",83019213,307.7444254
"23/11/2020",10864,90,"Germany",83019213,309.8860983
"22/11/2020",15741,138,"Germany",83019213,312.8962449
"21/11/2020",22964,254,"Germany",83019213,313.228698
"20/11/2020",23648,260,"Germany",83019213,313.7526731
"19/11/2020",22609,251,"Germany",83019213,311.1725475
"18/11/2020",17561,305,"Germany",83019213,308.0178561
"17/11/2020",14419,267,"Germany",83019213,307.5998805
"16/11/2020",10824,62,"Germany",83019213,308.7237168
"15/11/2020",16947,107,"Germany",83019213,310.2570968
"14/11/2020",22461,178,"Germany",83019213,306.9205197
"13/11/2020",23542,218,"Germany",83019213,302.8226731
"12/11/2020",21866,215,"Germany",83019213,296.967402
"11/11/2020",18487,261,"Germany",83019213,290.833882
"10/11/2020",15332,154,"Germany",83019213,286.590286
"9/11/2020",13363,63,"Germany",83019213,281.8648739
"8/11/2020",16017,63,"Germany",83019213,276.2300336
"7/11/2020",23399,130,"Germany",83019213,270.3988533
"6/11/2020",21506,166,"Germany",83019213,259.9374196
"5/11/2020",19990,118,"Germany",83019213,247.5740164
"4/11/2020",17214,151,"Germany",83019213,237.0909009
"3/11/2020",15352,131,"Germany",83019213,225.5044263
"2/11/2020",12097,49,"Germany",83019213,215.2851052
"1/11/2020",14177,29,"Germany",83019213,205.9234168
"31/10/2020",19059,103,"Germany",83019213,195.5764143
"30/10/2020",18681,77,"Germany",83019213,182.0506297
"29/10/2020",16774,89,"Germany",83019213,168.3827092
"28/10/2020",14964,85,"Germany",83019213,156.1734872
"27/10/2020",11409,42,"Germany",83019213,144.3304455
"26/10/2020",8685,24,"Germany",83019213,135.5529593
"25/10/2020",11176,29,"Germany",83019213,128.0631268
"24/10/2020",14714,49,"Germany",83019213,118.7965971
"23/10/2020",11242,49,"Germany",83019213,106.7596244
"22/10/2020",11287,30,"Germany",83019213,98.65788537
"21/10/2020",7595,39,"Germany",83019213,89.95026248
"20/10/2020",6868,47,"Germany",83019213,84.20821816
"19/10/2020",4325,12,"Germany",83019213,79.11421661
"18/10/2020",5587,10,"Germany",83019213,75.56925407
"17/10/2020",7830,33,"Germany",83019213,71.58463427
"16/10/2020",7334,24,"Germany",83019213,65.24031973
"15/10/2020",6638,33,"Germany",83019213,59.6259567
"14/10/2020",5132,43,"Germany",83019213,54.64518195
"13/10/2020",4122,13,"Germany",83019213,50.6292441
"12/10/2020",2467,6,"Germany",83019213,48.18041337
"11/10/2020",3483,11,"Germany",83019213,46.6446243
"10/10/2020",4721,15,"Germany",83019213,44.14761195
"9/10/2020",4516,11,"Germany",83019213,41.4807594
"8/10/2020",4058,16,"Germany",83019213,38.63443032
"7/10/2020",2828,16,"Germany",83019213,36.32773536
"6/10/2020",2639,12,"Germany",83019213,35.05212703
"5/10/2020",1382,5,"Germany",83019213,34.06681294
"4/10/2020",2279,2,"Germany",83019213,33.51272434
"3/10/2020",2563,19,"Germany",83019213,32.38768356
"2/10/2020",2673,8,"Germany",83019213,32.0672758
"1/10/2020",2503,12,"Germany",83019213,31.15543868
"30/09/2020",1798,17,"Germany",83019213,30.78323568
"29/09/2020",2089,11,"Germany",83019213,30.90730335
"28/09/2020",1192,3,"Germany",83019213,30.08580676
"27/09/2020",1410,5,"Germany",83019213,29.76660355
"26/09/2020",2507,9,"Germany",83019213,29.21010586
"25/09/2020",2153,15,"Germany",83019213,28.15372389
"24/09/2020",2143,19,"Germany",83019213,27.34788633
"23/09/2020",1769,13,"Germany",83019213,27.04554667
"22/09/2020",1821,10,"Germany",83019213,26.33125419
"21/09/2020",922,0,"Germany",83019213,25.94339216
"20/09/2020",1345,2,"Germany",83019213,25.8133018
"19/09/2020",2297,6,"Germany",83019213,25.38328086
"18/09/2020",1916,7,"Germany",83019213,24.27630818
"17/09/2020",2194,3,"Germany",83019213,23.71860596
"16/09/2020",1901,6,"Germany",83019213,22.65499674
"15/09/2020",1407,12,"Germany",83019213,21.87806815
"14/09/2020",927,1,"Germany",83019213,21.65041001
"13/09/2020",948,2,"Germany",83019213,21.26857069
"12/9/2020",1630,5,"Germany",83019213,21.07223059
"11/9/2020",1484,1,"Germany",83019213,20.89034499
"10/9/2020",1892,3,"Germany",83019213,20.99514
"9/9/2020",1176,9,"Germany",83019213,20.53139193
"8/9/2020",1499,4,"Germany",83019213,21.01320811
"7/9/2020",814,0,"Germany",83019213,20.74700467
"6/9/2020",988,1,"Germany",83019213,20.62293701
"5/9/2020",1378,2,"Germany",83019213,20.37480167
"4/9/2020",1453,1,"Germany",83019213,21.16498021
"3/9/2020",1311,8,"Germany",83019213,21.13366216
"2/9/2020",1256,11,"Germany",83019213,21.61066017
"1/9/2020",1218,4,"Germany",83019213,21.91661345
"31/08/2020",610,3,"Germany",83019213,22.1237944
"30/08/2020",785,6,"Germany",83019213,22.06477192
"29/08/2020",1479,1,"Germany",83019213,21.87204545
"28/08/2020",1571,3,"Germany",83019213,21.79495486
"27/08/2020",1507,5,"Germany",83019213,21.64800093
"26/08/2020",1576,3,"Germany",83019213,21.57331942
"25/08/2020",1278,5,"Germany",83019213,21.15173026
"24/08/2020",711,3,"Germany",83019213,20.77591364
"23/08/2020",782,2,"Germany",83019213,20.44466502
"22/08/2020",2034,7,"Germany",83019213,20.17123434
"21/08/2020",1427,7,"Germany",83019213,19.07269345
"20/08/2020",1707,10,"Germany",83019213,18.73542212
"19/08/2020",1510,7,"Germany",83019213,17.93801635
"18/08/2020",1390,4,"Germany",83019213,17.01172474
"17/08/2020",561,1,"Germany",83019213,16.39620457
"16/08/2020",625,0,"Germany",83019213,16.33356847
"15/08/2020",1415,6,"Germany",83019213,15.8698204
"14/08/2020",1449,14,"Germany",83019213,15.31573179
"13/08/2020",1445,4,"Germany",83019213,14.61830287
"12/8/2020",1226,6,"Germany",83019213,13.96423741
"11/8/2020",966,4,"Germany",83019213,13.31137649
"10/8/2020",436,1,"Germany",83019213,12.91026452
"9/8/2020",555,1,"Germany",83019213,12.79462864
"8/8/2020",1122,12,"Germany",83019213,12.49349352
"7/8/2020",1147,8,"Germany",83019213,12.08274523
"6/8/2020",1045,7,"Germany",83019213,11.6828378
"5/8/2020",741,12,"Germany",83019213,11.10947655
"4/8/2020",879,8,"Germany",83019213,10.76377344
"3/8/2020",509,7,"Germany",83019213,10.3337525
"2/8/2020",240,0,"Germany",83019213,10.02057198
"1/8/2020",955,0,"Germany",83019213,9.97479945
"31/07/2020",870,7,"Germany",83019213,9.46166522
"30/07/2020",902,6,"Germany",83019213,9.11596211
"29/07/2020",684,6,"Germany",83019213,8.67269122
"28/07/2020",633,4,"Germany",83019213,8.27157925
"27/07/2020",340,0,"Germany",83019213,8.00537582
"26/07/2020",305,0,"Germany",83019213,7.78735399
"25/07/2020",781,7,"Germany",83019213,7.71869519
"24/07/2020",815,10,"Germany",83019213,7.23326539
"23/07/2020",569,6,"Germany",83019213,6.7273584
"22/07/2020",454,5,"Germany",83019213,6.57438176
"21/07/2020",522,4,"Germany",83019213,6.50572296
"20/07/2020",249,2,"Germany",83019213,6.34672362
"19/07/2020",202,1,"Germany",83019213,6.31058741
"18/07/2020",529,1,"Germany",83019213,6.3551554
"17/07/2020",583,4,"Germany",83019213,6.22626957
"16/07/2020",534,7,"Germany",83019213,6.06124753
"15/07/2020",351,3,"Germany",83019213,6.02390678
"14/07/2020",412,4,"Germany",83019213,6.16242893
"13/07/2020",159,1,"Germany",83019213,6.26601941
"12/7/2020",248,3,"Germany",83019213,6.39008708
"11/7/2020",378,6,"Germany",83019213,6.3997234
"10/7/2020",395,6,"Germany",83019213,6.7719264
"9/7/2020",442,12,"Germany",83019213,6.87069871
"8/7/2020",397,12,"Germany",83019213,7.09715232
"7/7/2020",390,8,"Germany",83019213,7.326015
"6/7/2020",219,4,"Germany",83019213,7.46212807
"5/7/2020",239,2,"Germany",83019213,7.84517194
"4/7/2020",422,7,"Germany",83019213,8.38480606
"3/7/2020",446,9,"Germany",83019213,8.6004188
"2/7/2020",503,9,"Germany",83019213,8.9906899
"1/7/2020",466,12,"Germany",83019213,9.08343952
"30/06/2020",498,12,"Germany",83019213,8.93769012
"29/06/2020",262,4,"Germany",83019213,8.79314527
"28/06/2020",256,3,"Germany",83019213,8.70882744
"27/06/2020",687,6,"Germany",83019213,8.69798657
"26/06/2020",477,21,"Germany",83019213,8.28964736
"25/06/2020",630,13,"Germany",83019213,8.025853
"24/06/2020",587,19,"Germany",83019213,7.93551247
"23/06/2020",503,10,"Germany",83019213,7.61149109
"22/06/2020",537,3,"Germany",83019213,7.4271964
"21/06/2020",687,0,"Germany",83019213,7.03812984
"20/06/2020",601,10,"Germany",83019213,6.57317722
"19/06/2020",770,16,"Germany",83019213,6.33949638
"18/06/2020",580,26,"Germany",83019213,6.02270224
"17/06/2020",345,30,"Germany",83019213,5.79865772
"16/06/2020",378,9,"Germany",83019213,5.79504409
"15/06/2020",192,4,"Germany",83019213,5.59629492
"14/06/2020",247,6,"Germany",83019213,5.76613512
"13/06/2020",348,18,"Germany",83019213,5.8131122
"12/6/2020",258,8,"Germany",83019213,6.28288298
"11/6/2020",555,26,"Germany",83019213,6.86467601
"10/6/2020",318,18,"Germany",83019213,6.62135884
"9/6/2020",350,37,"Germany",83019213,6.67435862
"8/6/2020",214,6,"Germany",83019213,6.77313094
"7/6/2020",301,22,"Germany",83019213,6.86347147
"6/6/2020",407,33,"Germany",83019213,7.02006173
"5/6/2020",507,32,"Germany",83019213,7.29831057
"4/6/2020",394,30,"Germany",83019213,7.24169717
"3/6/2020",342,29,"Germany",83019213,7.66449087
"2/6/2020",213,11,"Germany",83019213,8.21255677
"1/6/2020",333,11,"Germany",83019213,8.57391891
"31/05/2020",286,11,"Germany",83019213,8.58475977
"30/05/2020",738,39,"Germany",83019213,8.94250828
"29/05/2020",741,39,"Germany",83019213,8.80037251
"28/05/2020",353,62,"Germany",83019213,9.00755347
"27/05/2020",362,47,"Germany",83019213,9.70618693
"26/05/2020",432,45,"Germany",83019213,10.23136656
"25/05/2020",289,10,"Germany",83019213,10.83484133
"24/05/2020",431,31,"Germany",83019213,10.91675008
"23/05/2020",638,42,"Germany",83019213,11.20102162
"22/05/2020",460,27,"Germany",83019213,11.93940492
"21/05/2020",745,57,"Germany",83019213,12.84160571
"20/05/2020",797,83,"Germany",83019213,13.49085301
"19/05/2020",513,72,"Germany",83019213,13.67153408
"18/05/2020",342,21,"Germany",83019213,13.87871504
"17/05/2020",583,33,"Germany",83019213,14.28464517
"16/05/2020",620,57,"Germany",83019213,14.53759866
"15/05/2020",913,101,"Germany",83019213,14.92907431
"14/05/2020",933,89,"Germany",83019213,15.80357067
"13/05/2020",798,101,"Germany",83019213,16.46004522
